id,name,version,layout,released_at,image_uris,cost,inkwell,ink,inks,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_91e0b5934fad4b74835dd274b02d484d,Mufasa,King of the Pride Lands,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_91e0b5934fad4b74835dd274b02d484d.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_91e0b5934fad4b74835dd274b02d484d.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_91e0b5934fad4b74835dd274b02d484d.avif?1709690747'}}",6,True,Sapphire,,['Character'],"['Storyborn', 'Mentor', 'King']",,[],,4,6,3,Common,['Luis Huerta'],155,en,"""A king must care for all of the creatures in his kingdom, no matter their size.""",508868,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.04', 'usd_foil': '0.45'}"
crd_3d8ce215614244a483a06d6ecf99c2e2,Philoctetes,Trainer of Heroes,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_3d8ce215614244a483a06d6ecf99c2e2.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_3d8ce215614244a483a06d6ecf99c2e2.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_3d8ce215614244a483a06d6ecf99c2e2.avif?1709690747'}}",2,True,Sapphire,,['Character'],"['Storyborn', 'Mentor']","Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",['Support'],,3,1,1,Common,['Leonardo Giammichele'],156,en,"""Ya gotta be the best to train the best. And I train the best!""",508875,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.03', 'usd_foil': '0.26'}"
crd_4a9c161784fa428f843e9b76858abf96,Robin Hood,Unrivaled Archer,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_4a9c161784fa428f843e9b76858abf96.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_4a9c161784fa428f843e9b76858abf96.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_4a9c161784fa428f843e9b76858abf96.avif?1709690747'}}",6,True,Sapphire,,['Character'],"['Storyborn', 'Hero']","FEED THE POOR When you play this character, if an opponent has more cards in their hand than you, draw a card.
GOOD SHOT During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",[],,4,4,2,Super_rare,['John Loren'],157,en,"""We never rob. We just sort of borrow a bit from those who can afford it.""",492707,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.31', 'usd_foil': '1.59'}"
crd_39139dbf0feb48b1924d20cc03c58d47,Scar,Mastermind,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_39139dbf0feb48b1924d20cc03c58d47.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_39139dbf0feb48b1924d20cc03c58d47.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_39139dbf0feb48b1924d20cc03c58d47.avif?1709690747'}}",6,True,Sapphire,,['Character'],"['Storyborn', 'Villain']","INSIDIOUS PLOT When you play this character, chosen opposing character gets -5 {S} this turn.",[],,5,4,2,Rare,['Bill Robinson'],158,en,"""The best plans involve a little danger. Just not for me.""",485360,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.09', 'usd_foil': '0.79'}"
crd_43467fa51d7b4bcc9ebe110d9fe9e3b9,Tamatoa,So Shiny!,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_43467fa51d7b4bcc9ebe110d9fe9e3b9.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_43467fa51d7b4bcc9ebe110d9fe9e3b9.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_43467fa51d7b4bcc9ebe110d9fe9e3b9.avif?1709690747'}}",8,True,Sapphire,,['Character'],"['Storyborn', 'Villain']","WHAT HAVE WE HERE? When you play this character and whenever he quests, you may return an item card from your discard to your hand.
GLAM This character gets +1 {L} for each item you have in play.",[],,5,8,1,Super_rare,['Leonardo Giammichele'],159,en,"""Watch me dazzle like a diamond in the rough!""",508881,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '1.8', 'usd_foil': '18.65'}"
crd_76258afdc2084ca2b2657664bbca3efa,Triton,The Sea King,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_76258afdc2084ca2b2657664bbca3efa.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_76258afdc2084ca2b2657664bbca3efa.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_76258afdc2084ca2b2657664bbca3efa.avif?1709690747'}}",7,True,Sapphire,,['Character'],"['Storyborn', 'King']",,[],,5,9,2,Uncommon,['Cristian Romero'],160,en,"""Isn't 'Because I said so' enough of a reason?""",506023,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.06', 'usd_foil': '0.34'}"
crd_eb91a973f3ff4394a919aab77d9c71b9,Develop Your Brain,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_eb91a973f3ff4394a919aab77d9c71b9.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_eb91a973f3ff4394a919aab77d9c71b9.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_eb91a973f3ff4394a919aab77d9c71b9.avif?1709690747'}}",1,True,Sapphire,,['Action'],,Look at the top 2 cards of your deck. Put one into your hand and the other on the bottom of the deck.,[],,,,,Common,['Pao Yong'],161,en,"""Knowledge, wisdom—there's the real power!""
—Merlin",493478,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.12', 'usd_foil': '1.65'}"
crd_fcfc387c36dc450c93bb85840e3b6957,If it's Not Baroque,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_fcfc387c36dc450c93bb85840e3b6957.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_fcfc387c36dc450c93bb85840e3b6957.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_fcfc387c36dc450c93bb85840e3b6957.avif?1709690747'}}",3,False,Sapphire,,['Action'],,Return an item card from your discard to your hand.,[],,,,,Rare,['Kenneth Anderson'],162,en,"""...Don't fix it.""",505980,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.19', 'usd_foil': '0.89'}"
crd_cb6a73f229b646c8bf57adbb4356dbd4,Let It Go,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_cb6a73f229b646c8bf57adbb4356dbd4.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_cb6a73f229b646c8bf57adbb4356dbd4.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_cb6a73f229b646c8bf57adbb4356dbd4.avif?1709690747'}}",5,True,Sapphire,,"['Action', 'Song']",,"(A character with cost 5 or more can {E} to sing this song for free.)
Put chosen character into their player's inkwell facedown and exerted.",[],,,,,Rare,['Milica Celikovic'],163,en,"It's time to see what I can do
To test the limits and break through",492997,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '1.54', 'usd_foil': '8.34'}"
crd_0de7275633824d0f8b48461aa047a472,One Jump Ahead,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_0de7275633824d0f8b48461aa047a472.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_0de7275633824d0f8b48461aa047a472.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_0de7275633824d0f8b48461aa047a472.avif?1709690747'}}",2,False,Sapphire,,"['Action', 'Song']",,"(A character with cost 2 or more can {E} to sing this song for free.)
Put the top card of your deck into your inkwell facedown and exerted.",[],,,,,Uncommon,['Bill Robinson'],164,en,"Gotta eat to live, gotta steal to eat—
Tell you all about it when I got the time",492726,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.16', 'usd_foil': '2.8'}"
crd_8f64870b7d4f490ea13c8da48ebe514b,Work Together,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_8f64870b7d4f490ea13c8da48ebe514b.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_8f64870b7d4f490ea13c8da48ebe514b.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_8f64870b7d4f490ea13c8da48ebe514b.avif?1709690747'}}",1,True,Sapphire,,['Action'],,"Chosen character gains Support this turn. (Whenever they quest, you may add their {S} to another chosen character's {S} this turn.)",[],,,,,Common,['Bill Robinson'],165,en,"Pacha: ""Put your whole back into it!""
Kuzco: ""This is my whole back!""",508889,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.04', 'usd_foil': '0.23'}"
crd_aa19240342864dd7a428b95c5b6a85b6,Coconut Basket,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_aa19240342864dd7a428b95c5b6a85b6.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_aa19240342864dd7a428b95c5b6a85b6.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_aa19240342864dd7a428b95c5b6a85b6.avif?1709690747'}}",2,True,Sapphire,,['Item'],,"CONSIDER THE COCONUT Whenever you play a character, you may remove up to 2 damage from chosen character.",[],,,,,Uncommon,['Milica Celikovic'],166,en,"The coconut is a versatile gift from the gods, used to make nearly everything—including baskets to carry more coconuts.",493482,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.04', 'usd_foil': '0.36'}"
crd_2c6eae027003403c832a8463afbb6ec0,Eye of the Fates,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_2c6eae027003403c832a8463afbb6ec0.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_2c6eae027003403c832a8463afbb6ec0.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_2c6eae027003403c832a8463afbb6ec0.avif?1709690747'}}",4,True,Sapphire,,['Item'],,SEE THE FUTURE {E} — Chosen character gets +1 {L} this turn.,[],,,,,Uncommon,['Ron Baird'],167,en,You can change the future once you know what you're looking at.,508825,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.13', 'usd_foil': '0.68'}"
crd_33db0577186a4483aa85190fd0496d90,Fishbone Quill,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_33db0577186a4483aa85190fd0496d90.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_33db0577186a4483aa85190fd0496d90.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_33db0577186a4483aa85190fd0496d90.avif?1709690747'}}",3,True,Sapphire,,['Item'],,GO AHEAD AND SIGN {E} — Put any card from your hand into your inkwell facedown.,[],,,,,Rare,['Tanisha Cherislin'],168,en,"""If you want to cross the bridge, my sweet, you've got to pay the toll.""
—Ursula",508830,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '2.28', 'usd_foil': '17.89'}"
crd_33a1cfa2557e48ba8b7aac42a10592f6,Magic Golden Flower,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_33a1cfa2557e48ba8b7aac42a10592f6.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_33a1cfa2557e48ba8b7aac42a10592f6.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_33a1cfa2557e48ba8b7aac42a10592f6.avif?1709690747'}}",1,True,Sapphire,,['Item'],,HEALING POLLEN Banish this item — Remove up to 3 damage from chosen character.,[],,,,,Common,['Cory Godbey'],169,en,"""Once upon a time, a single drop of sunlight fell from the heavens....""
—Flynn Rider",508860,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.04', 'usd_foil': '0.24'}"
crd_e6bc27d53eb341549fc31d79de6ddb7f,Scepter of Arendelle,,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_e6bc27d53eb341549fc31d79de6ddb7f.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_e6bc27d53eb341549fc31d79de6ddb7f.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_e6bc27d53eb341549fc31d79de6ddb7f.avif?1709690747'}}",1,True,Sapphire,,['Item'],,"COMMAND {E} — Chosen character gains Support this turn. (Whenever they quest, you may add their {S} to another chosen character's {S} this turn.)",[],,,,,Uncommon,['Grace Tran'],170,en,,505963,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.09', 'usd_foil': '0.61'}"
crd_cabcdb68fdc14360a495869d3e7fc281,Aladdin,Cornered Swordsman,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_cabcdb68fdc14360a495869d3e7fc281.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_cabcdb68fdc14360a495869d3e7fc281.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_cabcdb68fdc14360a495869d3e7fc281.avif?1709690747'}}",2,True,Steel,,['Character'],"['Storyborn', 'Hero']",,[],,2,1,2,Common,['Randy Bishop'],171,en,"""Oh ho! So the street rat found a sword and a backbone!""
—Razoul",508895,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.05', 'usd_foil': '0.24'}"
crd_9600ba030e244c31becf34a3bf0822af,Beast,Hardheaded,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_9600ba030e244c31becf34a3bf0822af.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_9600ba030e244c31becf34a3bf0822af.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_9600ba030e244c31becf34a3bf0822af.avif?1709690747'}}",5,True,Steel,,['Character'],"['Storyborn', 'Hero', 'Prince']","BREAK When you play this character, you may banish chosen item.",[],,4,4,2,Uncommon,['Cookie'],172,en,"""She'll never see me as anything... but a monster.""",508900,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.05', 'usd_foil': '0.62'}"
crd_ec7df19190b24fe1a70ac895f40b5853,Captain Hook,Captain of the Jolly Roger,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_ec7df19190b24fe1a70ac895f40b5853.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_ec7df19190b24fe1a70ac895f40b5853.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_ec7df19190b24fe1a70ac895f40b5853.avif?1709690747'}}",4,False,Steel,,['Character'],"['Storyborn', 'Villain', 'Pirate', 'Captain']","DOUBLE THE POWDER! When you play this character, you may return an action card named Fire the Cannons! from your discard to your hand.",[],,3,4,1,Rare,['Adrianne Gumaya'],173,en,"""A pretty sight, Mr. Smee. We'll pot 'em like sitting ducks.""",493489,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.27', 'usd_foil': '1.04'}"
crd_0b0cf12160764765a874a7fdee924d25,Captain Hook,Forceful Duelist,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_0b0cf12160764765a874a7fdee924d25.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_0b0cf12160764765a874a7fdee924d25.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_0b0cf12160764765a874a7fdee924d25.avif?1709690747'}}",1,True,Steel,,['Character'],"['Dreamborn', 'Villain', 'Pirate', 'Captain']","Challenger +2 (While challenging, this character gets +2 {S}.)",['Challenger'],,1,2,1,Common,['Marcel Berg'],174,en,He loves to make light of a foe's predicament.,492704,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.11', 'usd_foil': '1.34'}"
crd_217eb0feed8b46fea1b5dc6c0b2b9e12,Captain Hook,Thinking a Happy Thought,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_217eb0feed8b46fea1b5dc6c0b2b9e12.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_217eb0feed8b46fea1b5dc6c0b2b9e12.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_217eb0feed8b46fea1b5dc6c0b2b9e12.avif?1709690747'}}",5,False,Steel,,['Character'],"['Floodborn', 'Villain', 'Pirate', 'Captain']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Captain Hook.)
Challenger +3 (While challenging, this character gets +3 {S}.)
STOLEN DUST Characters with cost 3 or less can't challenge this character.","['Challenger', 'Shift']",,2,5,1,Rare,['Elliot Bocxtaele'],175,en,,507505,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.34', 'usd_foil': '1.56'}"
crd_25c3b767ba91433682a1643b31b7645b,Cerberus,Three-Headed Dog,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_25c3b767ba91433682a1643b31b7645b.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_25c3b767ba91433682a1643b31b7645b.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_25c3b767ba91433682a1643b31b7645b.avif?1709690747'}}",5,True,Steel,,['Character'],['Storyborn'],,[],,5,6,1,Common,['Oleg Yurkov'],176,en,Always vigilant. Always fierce. Always fighting over the ball.,497206,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.06', 'usd_foil': '0.27'}"
crd_e854c2e94f504118b3618ae2eb10a195,Donald Duck,Musketeer,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_e854c2e94f504118b3618ae2eb10a195.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_e854c2e94f504118b3618ae2eb10a195.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_e854c2e94f504118b3618ae2eb10a195.avif?1709690747'}}",4,True,Steel,,['Character'],"['Dreamborn', 'Hero', 'Musketeer']","Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)
STAY ALERT! During your turn, your Musketeer characters gain Evasive. (They can challenge characters with Evasive.)",['Bodyguard'],,2,5,1,Uncommon,['Dav Augereau'],177,en,,508907,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.1', 'usd_foil': '0.47'}"
crd_c165a1025f82402fa3834ed4c9da14ba,Gantu,Galactic Federation Captain,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_c165a1025f82402fa3834ed4c9da14ba.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_c165a1025f82402fa3834ed4c9da14ba.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_c165a1025f82402fa3834ed4c9da14ba.avif?1709690747'}}",8,True,Steel,,['Character'],"['Storyborn', 'Alien', 'Captain']",UNDER ARREST Characters with cost 2 or less can't challenge your characters.,[],,6,6,2,Legendary,['Luis Huerta'],178,en,"""Relax, enjoy the trip... and don't get any ideas!""",488097,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '1.07', 'usd_foil': '9.16'}"
crd_665baed36bfe4c0194ea9e3b22b19ac2,Goons,Maleficent's Underlings,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_665baed36bfe4c0194ea9e3b22b19ac2.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_665baed36bfe4c0194ea9e3b22b19ac2.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_665baed36bfe4c0194ea9e3b22b19ac2.avif?1709690747'}}",1,True,Steel,,['Character'],"['Storyborn', 'Ally']",,[],,2,2,1,Common,['Cam Kendell'],179,en,"They may be useless, but they came with the castle.",508915,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.04', 'usd_foil': '0.24'}"
crd_4fa7d5ae1044415e8ad8c609a527498c,Hans,Thirteenth in Line,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_4fa7d5ae1044415e8ad8c609a527498c.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_4fa7d5ae1044415e8ad8c609a527498c.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_4fa7d5ae1044415e8ad8c609a527498c.avif?1709690747'}}",4,True,Steel,,['Character'],"['Storyborn', 'Villain', 'Prince']","STAGE A LITTLE ACCIDENT Whenever this character quests, you may deal 1 damage to chosen character.",[],,3,3,2,Super_rare,['Kendall Hale'],180,en,"Tired of being last, he decided to cut the line.",506823,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.31', 'usd_foil': '1.17'}"
crd_fdde46d849ab42f894ccc15e3cd38f12,Hercules,True Hero,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_fdde46d849ab42f894ccc15e3cd38f12.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_fdde46d849ab42f894ccc15e3cd38f12.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_fdde46d849ab42f894ccc15e3cd38f12.avif?1709690747'}}",3,True,Steel,,['Character'],"['Dreamborn', 'Hero', 'Prince']",Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.),['Bodyguard'],,3,3,1,Common,['Marcel Berg'],181,en,"""You gotta admit, that was pretty heroic.""",492716,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.06', 'usd_foil': '0.25'}"
crd_097bd499debd459f9ce55afa7bc72d66,Kristoff,Official Ice Master,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_097bd499debd459f9ce55afa7bc72d66.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_097bd499debd459f9ce55afa7bc72d66.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_097bd499debd459f9ce55afa7bc72d66.avif?1709690747'}}",3,True,Steel,,['Character'],"['Storyborn', 'Ally']",,[],,3,3,2,Common,['Ron Baird'],182,en,"Kristoff: ""You want to talk about a supply and demand problem? I sell ice for a living.""
Anna: ""Ooh, that's a rough business to be in right now. I mean, that is really—ah, mm. That's unfortunate.""",492998,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.05', 'usd_foil': '0.21'}"
crd_4dff2ba7b2d744a1a6c33741e2c1fcf6,Kronk,Right-Hand Man,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_4dff2ba7b2d744a1a6c33741e2c1fcf6.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_4dff2ba7b2d744a1a6c33741e2c1fcf6.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_4dff2ba7b2d744a1a6c33741e2c1fcf6.avif?1709690747'}}",6,True,Steel,,['Character'],"['Storyborn', 'Ally']",,[],,6,6,2,Uncommon,['Jake Parker'],183,en,"""Oh yeah. It's all coming together!""",503320,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.06', 'usd_foil': '0.38'}"
crd_6a986375d35444ad9660332cda624a14,Lilo,Galactic Hero,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_6a986375d35444ad9660332cda624a14.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_6a986375d35444ad9660332cda624a14.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_6a986375d35444ad9660332cda624a14.avif?1709690747'}}",3,True,Steel,,['Character'],"['Dreamborn', 'Hero']",,[],,4,2,2,Uncommon,['Jared Nickerl'],184,en,"""Space. That's where aliens come from. And also tourists!""",508920,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.05', 'usd_foil': '0.36'}"
crd_d32d5f07d1274a6ebcf0e8e437155768,Maui,Demigod,normal,2023-08-18,"{'digital': {'small': 'https://cards.lorcast.io/card/digital/small/crd_d32d5f07d1274a6ebcf0e8e437155768.avif?1709690747', 'normal': 'https://cards.lorcast.io/card/digital/normal/crd_d32d5f07d1274a6ebcf0e8e437155768.avif?1709690747', 'large': 'https://cards.lorcast.io/card/digital/large/crd_d32d5f07d1274a6ebcf0e8e437155768.avif?1709690747'}}",8,True,Steel,,['Character'],"['Storyborn', 'Hero', 'Deity']",,[],,8,8,3,Rare,['Isaiah Mesq'],185,en,"When the gods gift you a boat, you take it. The boat's owner is optional.",502018,{'core': 'legal'},"{'id': 'set_7ecb0e0c71af496a9e0110e23824e0a5', 'code': '1', 'name': 'The First Chapter'}","{'usd': '0.15', 'usd_foil': '0.7'}"
